P59901	Leukocyte immunoglobulin-like receptor subfamily A member 4|Immunoglobulin-like transcript 7|CD85 antigen-like family member G
Q6P5Q4	Cardiac leiomodin|Leiomodin-2
Q6NSJ5	Leucine-rich repeat-containing protein 8E
O75581	LRP-6|Low-density lipoprotein receptor-related protein 6
Q5S007	Dardarin|Leucine-rich repeat serine threonine-protein kinase 2
P01701	Ig lambda chain V-I region NEW
P01710	Ig lambda chain V-II region BO
Q6UXB3	Ly6 PLAUR domain-containing protein 2
Q6IPR1	LYR motif-containing protein 5
Q7Z4W2	Lysozyme-2|Lysozyme-like protein 2
O60336	JNK-binding protein 1|Mitogen-activated protein kinase-binding protein 1
Q96QZ7	WW domain-containing protein 3|Atrophin-1-interacting protein 3|Trinucleotide repeat-containing gene 19 protein|Membrane-associated guanylate kinase inverted 1|BAI1-associated protein 1|Membrane-associated guanylate kinase WW and PDZ domain-containing protein 1
P48740	Complement factor MASP-3|Complement-activating component of Ra-reactive factor|Mannose-binding protein-associated serine protease|Serine protease 5|Ra-reactive factor serine protease p100|Mannose-binding lectin-associated serine protease 1|Mannan-binding lectin serine protease 1
Q9Y586	Protein mab-21-like 2
Q96DN6	Methyl-CpG-binding protein MBD6|Methyl-CpG-binding domain protein 6
A2RUH7	Myosin-binding protein H-like
Q5U623	MBD1-containing chromatin-associated factor 2|ATF7-interacting protein 2|Activating transcription factor 7-interacting protein 2
O95772	MLN64 N-terminal domain homolog|STARD3 N-terminal-like protein
Q9H3U5	Major facilitator superfamily domain-containing protein 1|Smooth muscle cell-associated protein 4
Q2M2H8	Putative inactive maltase-glucoamylase-like protein LOC93432
O14880	Microsomal GST-III|Microsomal GST-3|Microsomal glutathione S-transferase 3
Q8N183	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2|Mimitin mitochondrial|Myc-induced mitochondrial protein|NDUFA12-like protein|B17 2-like
Q5VWP3	Muscular LMNA-interacting protein|Muscular-enriched A-type laminin-interacting protein
O75900	MMP-23|Femalysin|MIFR-1|Matrix metalloproteinase-21|Matrix metalloproteinase-23|Matrix metalloproteinase-22
P53985	Monocarboxylate transporter 1|MCT 1|Solute carrier family 16 member 1
Q6DT37	CDC42-binding protein kinase gamma|DMPK-like gamma|Myotonic dystrophy kinase-related CDC42-binding kinase gamma|Myotonic dystrophy protein kinase-like alpha|Serine threonine-protein kinase MRCK gamma
Q5TGP6	Maestro heat-like repeat-containing protein family member 9
Q96J65	ATP-binding cassette sub-family C member 12|Multidrug resistance-associated protein 9
P04733	MT-1F|Metallothionein-1F|Metallothionein-IF
Q13613	Myotubularin-related protein 1
O60682	Musculin|Activated B-cell factor 1|Class A basic helix-loop-helix protein 22
Q32MK0	Myosin light chain kinase 3|Cardiac-MyBP-C-associated Ca CaM kinase
B2RTY4	Unconventional myosin-9a|Unconventional myosin-IXa
P52179	190 kDa titin-associated protein|Myomesin-1|Myomesin family member 1|190 kDa connectin-associated protein
Q8TDC0	Myozenin-3|FATZ-related protein 3|Calsarcin-3
Q86VE0	Myb-related protein p42POP|Myb-related transcription factor partner of profilin|Partner of profilin
Q08AG7	Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 1|Mitotic-spindle organizing protein 1
Q9UJ70	GlcNAc kinase|N-acetyl-D-glucosamine kinase|N-acetylglucosamine kinase
P61601	Neurocalcin-delta
A6PVI3	Nuclear cap-binding protein subunit 2-like
O95944	NK cell-activating receptor|Natural killer cell p44-related protein|Natural cytotoxicity triggering receptor 2|Lymphocyte antigen 95 homolog
Q9BTX1	Transmembrane protein 48|Nucleoporin NDC1|hNDC1
Q9UN36	Protein Syld709613|N-myc downstream-regulated gene 2 protein|Protein NDRG2
P17568	Complex I-B18|NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7|Cell adhesion protein SQM1|NADH-ubiquinone oxidoreductase B18 subunit
P56181	NADH-ubiquinone oxidoreductase 9 kDa subunit|NADH dehydrogenase [ubiquinone] flavoprotein 3 mitochondrial|Complex I-9kD|Renal carcinoma antigen NY-REN-4
Q8NHV4	Protein NEDD1|Neural precursor cell expressed developmentally down-regulated protein 1
A8MQ27	E3 ubiquitin-protein ligase NEURL1B|Neuralized-2|Neuralized-like protein 3|Neuralized-like protein 1B
O94856	Neurofascin
Q6ZNB6	NF-X1-type zinc finger protein NFXL1|Ovarian zinc finger protein
Q92542	Nicastrin
O15226	NF-kappa-B-repressing factor|NFkB-repressing factor|Protein ITBA4|Transcription factor NRF
P08949	Neuromedin-B
Q99742	Neuronal PAS domain-containing protein 1|Basic-helix-loop-helix-PAS protein MOP5|PAS domain-containing protein 5|Class E basic helix-loop-helix protein 11|Neuronal PAS1|Member of PAS protein 5
Q99463	NPY6-R|NPY Y1-like receptor|Putative pancreatic polypeptide receptor 2|Putative neuropeptide Y receptor type 6
P20393	Nuclear receptor subfamily 1 group D member 1|V-erbA-related protein 1|Rev-erbA-alpha
Q16656	NRF-1|Nuclear respiratory factor 1|Alpha palindromic-binding protein
Q9NRX3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2|NADH-ubiquinone oxidoreductase MLRQ subunit homolog
Q96DE0	Nucleoside diphosphate-linked moiety X motif 16|Inosine diphosphate phosphatase|IDP phosphatase|m7GpppN-mRNA hydrolase|U8 snoRNA-binding protein H29K|U8 snoRNA-decapping enzyme
A6NF83	Nuclear transcriptional regulator 1-like protein
Q96DL1	Protein FAM55B|NXPE family member 2
Q8NGN6	Olfactory receptor OR11-283|Olfactory receptor 10G7
Q8NGC9	Olfactory receptor 11H4|Olfactory receptor OR14-36
Q8NG76	Olfactory receptor OR1-56|Olfactory receptor 2T33
A6NHA9	Olfactory receptor 4C46
A6NMU1	Putative olfactory receptor 52A4
Q8NH54	Olfactory receptor 56A6|Olfactory receptor 56A3
P54368	Ornithine decarboxylase antizyme 1|ODC-Az
Q5VST9	Obscurin-myosin light chain kinase|Obscurin-RhoGEF|Obscurin
Q8TAD7	Overexpressed in colon carcinoma 1 protein|OCC-1|AGD3
P04001	Green cone photoreceptor pigment|Green-sensitive opsin|Medium-wave-sensitive opsin 1
P47890	Olfactory receptor 1G1|Olfactory receptor OR17-8|Olfactory receptor 1G2|Olfactory receptor 17-209
A3KFT3	Olfactory receptor 2M5
Q8NGN0	Olfactory receptor OR11-276|Olfactory receptor 4D5
Q8NH73	Olfactory receptor 4S2|Olfactory receptor OR11-137
Q8NGL2	Olfactory receptor 5L1|Olfactory receptor OR11-151|OST262
Q96RD1	OST267|Olfactory receptor 6C1
Q8NG98	OR19-B|Olfactory receptor OR19-7|Olfactory receptor 7D4|Odorant receptor family subfamily D member 4RT
Q8N146	Olfactory receptor 8H3|Olfactory receptor OR11-172
Q8IYS5	Polymeric immunoglobulin receptor 3|Osteoclast-associated receptor|hOSCAR|Osteoclast-associated immunoglobulin-like receptor
Q7RTS6	Otopetrin-2
Q5VV17	OTU domain-containing protein 1|DUBA-7
O43614	Orexin receptor type 2|Ox-2-R|Ox2-R|Ox2R|Hypocretin receptor type 2
O00398	P2Y10|P2Y-like receptor|Putative P2Y purinoceptor 10
Q96FE7	Kringle domain-containing protein HGFL|Phosphoinositide-3-kinase-interacting protein 1
Q15102	Platelet-activating factor acetylhydrolase IB subunit gamma|PAF-AH subunit gamma|PAF acetylhydrolase 29 kDa subunit
Q9BRP4	WD repeat-containing protein 71|Protein G-16|Proteasomal ATPase-associated factor 1
Q15546	Monocyte to macrophage differentiation factor|Progestin and adipoQ receptor family member 11|Progestin and adipoQ receptor family member XI
C9JE40	Protein PAT1 homolog 2|Protein PAT1 homolog a|PAT1-like protein 2
Q02548	Paired box protein Pax-5|B-cell-specific transcription factor
P30039	MAWD-binding protein|Unknown protein 32 from 2D-page of liver tissue|Phenazine biosynthesis-like domain-containing protein
P57721	Poly rC -binding protein 3|Alpha-CP3
Q9Y5H6	Protocadherin alpha-8|PCDH-alpha-8
Q9UN67	PCDH-beta-10|Protocadherin beta-10
Q9Y5F7	PCDH-gamma-C4|Protocadherin gamma-C4
Q8IXQ8	PDZ domain-containing protein 9
Q13951	CBF-beta|SL3 AKV core-binding factor beta subunit|Core-binding factor subunit beta|Polyomavirus enhancer-binding protein 2 beta subunit|SL3-3 enhancer factor 1 subunit beta
Q96S96	PEBP-4|Protein cousin-of-RKIP 1|Phosphatidylethanolamine-binding protein 4|hPEBP4
Q8N414	PiggyBac transposable element-derived protein 5
Q8WUB8	PHD finger protein 10|BRG1-associated factor 45a|XAP135
O75151	PHD finger protein 2|Lysine-specific demethylase PHF2|GRC5
Q16816	Phosphorylase b kinase gamma catalytic chain skeletal muscle heart isoform|Phosphorylase kinase subunit gamma-1|Serine threonine-protein kinase PHKG1|PHK-gamma-M
P43119	Prostaglandin I2 receptor|Prostanoid IP receptor|Prostacyclin receptor
Q8TBX8	Phosphatidylinositol 5-phosphate 4-kinase type II gamma|Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma
O60331	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma|Phosphatidylinositol 4-phosphate 5-kinase type I gamma|PIP5K1-gamma|PtdIns 4 P-5-kinase 1 gamma
Q5H8A4	Phosphatidylinositol-glycan biosynthesis class G protein|GPI7 homolog|GPI ethanolamine phosphate transferase 2
Q7Z7B1	Phosphatidylinositol-glycan biosynthesis class W protein|PIG-W
P42336	Serine threonine protein kinase PIK3CA|PI3-kinase subunit alpha|Phosphoinositide-3-kinase catalytic alpha polypeptide|PI3Kalpha|Phosphatidylinositol 4 5-bisphosphate 3-kinase catalytic subunit alpha isoform|PI3K-alpha|PtdIns-3-kinase subunit alpha|Phosphatidylinositol 4 5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha
Q9H8W4	PH and FYVE domain-containing protein 2|PH domain-containing family F member 2|Zinc finger FYVE domain-containing protein 18|Pleckstrin homology domain-containing family F member 2|Phafin-2
Q01970	Phospholipase C-beta-3|1-phosphatidylinositol 4 5-bisphosphate phosphodiesterase beta-3|Phosphoinositide phospholipase C-beta-3
A6NEE1	Pleckstrin homology domain-containing family D member 1|PH domain-containing family D member 1
Q8IY17	Patatin-like phospholipase domain-containing protein 6|Neuropathy target esterase
O43808	34 kDa peroxisomal membrane protein|Peroxisomal membrane protein PMP34|Solute carrier family 25 member 17
P07738	BPGM|Bisphosphoglycerate mutase|2 3-bisphosphoglycerate mutase erythrocyte|BPG-dependent PGAM|2 3-bisphosphoglycerate synthase|2 3-diphosphoglycerate mutase
Q8N490	Trans-activated by hepatitis C virus core protein 2|Probable hydrolase PNKD|Myofibrillogenesis regulator 1|Paroxysmal nonkinesiogenic dyskinesia protein
P63133	HERV-K115 Pol protein|HERV-K_8p23 1 provirus ancestral Pol protein
B7ZBB8	Protein phosphatase 1 regulatory subunit 3G
P48454	Calmodulin-dependent calcineurin A subunit gamma isoform|CAM-PRP catalytic subunit|Calcineurin testis-specific catalytic subunit|Serine threonine-protein phosphatase 2B catalytic subunit gamma isoform
Q9UPN7	SAPS domain family member 1|Serine threonine-protein phosphatase 6 regulatory subunit 1
Q13356	Cyclophilin-60|Rotamase PPIL2|PPIase|Cyclophilin-like protein Cyp-60|Peptidyl-prolyl cis-trans isomerase-like 2
Q5SGD2	Protein phosphatase 1L|Protein phosphatase 1-like|Protein phosphatase 2C isoform epsilon
Q86XI6	Protein phosphatase 1 regulatory subunit 3B|Protein phosphatase 1 regulatory subunit 4|Protein phosphatase 1 subunit GL|Hepatic glycogen-targeting protein phosphatase 1 regulatory subunit GL
Q5VXH5	PRAME family member 7
P57071	PR domain zinc finger protein 15|PR domain-containing protein 15|Zinc finger protein 298
Q9NQV7	PR domain zinc finger protein 9|PR domain-containing protein 9|Histone-lysine N-methyltransferase PRDM9
Q99935	Proline-rich protein 1|Basic proline-rich lacrimal protein|PRL1
A6NJB7	Proline-rich protein 19
P81277	PrRP|Prolactin-releasing peptide|Prolactin-releasing hormone
P49720	Proteasome component C10-II|Proteasome chain 13|Proteasome theta chain|Proteasome subunit beta type-3
P28074	Proteasome chain 6|Proteasome subunit beta type-5|Proteasome epsilon chain|Macropain epsilon chain|Multicatalytic endopeptidase complex epsilon chain|Proteasome subunit X|Proteasome subunit MB1
P28062	Proteasome subunit beta-5i|Proteasome component C13|Proteasome subunit beta type-8|Really interesting new gene 10 protein|Low molecular mass protein 7|Multicatalytic endopeptidase complex subunit C13|Macropain subunit C13
Q6UWS5	Protein PET117 homolog mitochondrial
O95758	Regulator of differentiation 1|Polypyrimidine tract-binding protein 3
O75127	Pentatricopeptide repeat-containing protein 1 mitochondrial
P01270	Parathyroid hormone|Parathyrin|Parathormone|PTH
Q99952	Tyrosine-protein phosphatase non-receptor type 18|Brain-derived phosphatase
P23471	Receptor-type tyrosine-protein phosphatase zeta|Protein-tyrosine phosphatase receptor type Z polypeptide 2|R-PTP-zeta-2|R-PTP-zeta|Protein-tyrosine phosphatase receptor type Z polypeptide 1
P07919	Cytochrome b-c1 complex subunit 6 mitochondrial|Mitochondrial hinge protein|Cytochrome c1 non-heme 11 kDa protein|Complex III subunit VIII|Complex III subunit 6|Ubiquinol-cytochrome c reductase complex 11 kDa protein
Q6NUR6	Putative protein RNF216-like
O43502	RAD51 homolog C|DNA repair protein RAD51 homolog 3|R51H3|RAD51-like protein 2
O60894	Calcitonin-receptor-like receptor activity-modifying protein 1|Receptor activity-modifying protein 1
P10114	Ras-related protein Rap-2a|RbBP-30
A6NK89	Ras association domain-containing protein 10
Q14088	Ras-related protein Rab-33A|Small GTP-binding protein S10
Q8IUD2	Rab6-interacting protein 2|ERC-1|ELKS Rab6-interacting CAST family member 1
P38159	RNA-binding motif protein X chromosome|Glycoprotein p43|Heterogeneous nuclear ribonucleoprotein G
Q8NG50	RAD52 motif-containing protein 1|RAD52 homolog B
P78563	dsRNA adenosine deaminase|Double-stranded RNA-specific editase 1|RNA-editing enzyme 1|RNA-editing deaminase 1
Q8NC24	RELT-like protein 2
Q9UGC7	Mitochondrial translational release factor 1-like|mtRF1a|Peptide chain release factor 1-like mitochondrial
O14827	Ras-specific guanine nucleotide-releasing factor 2|Ras-GRF2|Ras guanine nucleotide exchange factor 2
Q9NS28	Regulator of G-protein signaling 18|RGS18
P49796	Regulator of G-protein signaling 3|RGP3|RGS3
Q17R89	Rho GTPase-activating protein 44|NPC-A-10|Rho-type GTPase-activating protein RICH2|RhoGAP interacting with CIP4 homologs protein 2
P49207	60S ribosomal protein L34
P05387	60S acidic ribosomal protein P2|Renal carcinoma antigen NY-REN-44
Q9H2W6	MRP-L46|39S ribosomal protein L46 mitochondrial|P2ECSL|L46mt
Q8WVZ7	E3 ubiquitin-protein ligase RNF133|RING finger protein 133
Q9NTX7	E3 ubiquitin-protein ligase RNF146|RING finger protein 146|Iduna|Dactylidin
Q04912	CDw136|Macrophage-stimulating protein receptor|p185-Ron|MSP receptor|Protein-tyrosine kinase 8
P36954	RNA polymerase II 14 5 kDa subunit|DNA-directed RNA polymerase II subunit I|DNA-directed RNA polymerase II subunit RPB9|RNA polymerase II subunit B9
P62249	40S ribosomal protein S16
Q9BPW5	Ras-like protein family member 11B
Q15404	Ras suppressor protein 1|RSP-1|Rsu-1
Q9Y3D5	S18mt-c|Mrps18-c|28S ribosomal protein S18-1 mitochondrial|28S ribosomal protein S18c mitochondrial|MRP-S18-c
Q9Y3V2	RWD-containing sumoylation enhancer|RWD domain-containing protein 3
P55011	Solute carrier family 12 member 2|Bumetanide-sensitive sodium- potassium -chloride cotransporter 1|Basolateral Na-K-Cl symporter
Q16348	Solute carrier family 15 member 2|Peptide transporter 2|Kidney H + peptide cotransporter|Oligopeptide transporter kidney isoform
Q96S37	Organic anion transporter 4-like protein|Urate anion exchanger 1|Solute carrier family 22 member 12|Renal-specific transporter
A6NKX4	Putative solute carrier family 22 member 31
Q6PIV7	Solute carrier family 25 member 34
Q9H1U9	Mitochondrial carrier triple repeat protein 1|Solute carrier family 25 member 51
O00337	Sodium-coupled nucleoside transporter 1|Sodium nucleoside cotransporter 1|Na + nucleoside cotransporter 1|Solute carrier family 28 member 1|Concentrative nucleoside transporter 1
P0CK97	Solute carrier family 35 member E2
Q8TBE7	Transmembrane protein 22|Solute carrier family 35 member G2
Q8TE82	SH3 domain and tetratricopeptide repeat-containing protein 1
Q8NBI5	Protein FOAP-13|Solute carrier family 43 member 3
Q9Y3Z3	SAM domain and HD domain-containing protein 1|Dendritic cell-derived IFNG-induced protein|Monocyte protein 5
Q13228	Selenium-binding protein 1|56 kDa selenium-binding protein
Q96IW7	SEC22 vesicle-trafficking protein homolog A|Vesicle-trafficking protein SEC22a|SEC22 vesicle-trafficking protein-like 2
P35498	Sodium channel protein type 1 subunit alpha|Sodium channel protein brain I subunit alpha|Voltage-gated sodium channel subunit alpha Nav1 1|Sodium channel protein type I subunit alpha
P51168	Beta-NaCH|SCNEB|Amiloride-sensitive sodium channel subunit beta|Epithelial Na + channel subunit beta|Nonvoltage-gated sodium channel 1 subunit beta
Q9NTN9	Semaphorin-4G
Q9BQF6	SUMO-1-specific protease 2|Sentrin SUMO-specific protease SENP7|Sentrin-specific protease 7
P78330	L-3-phosphoserine phosphatase|Phosphoserine phosphatase|PSPase|PSP|O-phosphoserine phosphohydrolase
Q8N6R1	Ribosome-associated membrane protein RAMP4-2|Stress-associated endoplasmic reticulum protein 2
Q15428	Splicing factor 3A subunit 2|Spliceosome-associated protein 62|SF3a66
P23246	Polypyrimidine tract-binding protein-associated-splicing factor|DNA-binding p52 p100 complex 100 kDa subunit|100 kDa DNA-pairing protein|Splicing factor proline- and glutamine-rich
Q8IWL2	Alveolar proteinosis protein|SP-A|Pulmonary surfactant-associated protein A1|PSPA|35 kDa pulmonary surfactant-associated protein|PSP-A|SP-A1|Collectin-4
Q96NB2	Sideroflexin-2
Q13326	Gamma-sarcoglycan|Gamma-SG|35 kDa dystrophin-associated glycoprotein
O43765	Alpha-SGT|Vpu-binding protein|Small glutamine-rich tetratricopeptide repeat-containing protein alpha
Q96IW2	SH2 domain-containing adapter protein D
Q9UHJ6	SHK|Carbohydrate kinase-like protein|Sedoheptulokinase
Q9P2F8	Signal-induced proliferation-associated 1-like protein 2|SIPA1-like protein 2
Q9NSC7	GalNAc alpha-2 6-sialyltransferase I|Sialyltransferase 7A|Alpha-N-acetylgalactosaminide alpha-2 6-sialyltransferase 1|ST6GalNAc I
Q92187	Sialyltransferase St8Sia IV|Alpha-2 8-sialyltransferase 8D|Polysialyltransferase-1|Sialyltransferase 8D|CMP-N-acetylneuraminate-poly-alpha-2 8-sialyltransferase
P0DL12	Small integral membrane protein 17
P48764	Solute carrier family 9 member 3|Sodium hydrogen exchanger 3|Na + H + exchanger 3
Q14493	Histone RNA hairpin-binding protein|Histone stem-loop-binding protein
P55000	ARS component B|SLURP-1|ARS component B -81 S|Anti-neoplastic urinary protein|Secreted Ly-6 uPAR-related protein 1
Q6P435	Putative uncharacterized SMG1-like protein
Q8N5G0	Small integral membrane protein 20
Q99954	Submaxillary gland androgen-regulated protein 3A|Proline-rich protein 5|Proline-rich protein PBI
